Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"Several backend tools return timestamps in different formats, and the agent reasons inconsistently about dates as a result. Where does an architect put the normalization?",multiple-choice,In a post-processing step applied to the agent's final answer before it reaches the caller.,,In a hook that intercepts tool results and normalizes them before the model ever processes them.,,"In each tool's description, so the model knows which format that particular tool will return.",,"In the system prompt, describing each format so the model can convert them as it encounters them.",,,,,,2,"A post-tool-use hook intercepts results for transformation before the model sees them, which turns heterogeneous formats into one consistent shape deterministically. Asking the model to convert formats spends reasoning on something code does perfectly, and normalizing at the end leaves every intermediate reasoning step working from inconsistent inputs.",D1 Agentic Architecture & Orchestration
Policy forbids automated refunds above a threshold. The team is deciding between a hook that intercepts the outgoing call and a strongly worded instruction. What decides it?,multiple-choice,"Whether the threshold changes often, in which case the instruction is rather easier to keep current.",,Whether the model tier is capable enough to apply a numeric threshold reliably from context.,,"Whether the rule must hold deterministically, in which case only the interception provides it.",,Whether the refund tool is called often enough for the interception overhead to be justified.,,,,,,3,"The distinction is between deterministic guarantees and probabilistic compliance. A business rule with financial consequence needs the hook, which can block the policy-violating call and redirect to escalation regardless of what the model concluded. Maintainability, model capability and call frequency are all real considerations that do not change which mechanism can actually guarantee the rule.",D1 Agentic Architecture & Orchestration
A code review agent handles pull requests touching many files. Reviews are inconsistent in depth and sometimes contradict themselves between files. Which decomposition fits?,multiple-choice,Analyze three independent full passes and report only findings that appear in at least two.,,"Analyze each file individually, then run a separate pass examining interactions across the files.",,Analyze all files in one pass on a tier with a larger window so nothing competes for attention.,,"Analyze the files in dependency order, so that each review is informed by all the ones preceding it.",,,,,,2,"Prompt chaining into per-file local analysis plus a cross-file integration pass addresses attention dilution directly and gives every file consistent depth. A larger window does not fix attention quality, dependency ordering still reviews everything in one degrading pass, and consensus across runs suppresses genuine findings that are only caught intermittently.",D1 Agentic Architecture & Orchestration
"An architect must choose between a fixed sequential pipeline and dynamic decomposition for 'add comprehensive tests to this legacy codebase'. Which fits, and why?",multiple-choice,"Dynamic decomposition, because the subtasks depend on structure that is only discovered by looking.",,"A fixed pipeline, because test generation follows the same steps for every file in the codebase.",,"Dynamic decomposition, because a fixed pipeline is simply unable to invoke the same tool more than once.",,"A fixed pipeline, because a legacy codebase is unlikely to contain genuinely novel structure.",,,,,,1,"Open-ended investigation is what dynamic decomposition is for: map the structure, identify high-impact areas, then form a prioritized plan that adapts as dependencies surface. Prompt chaining suits predictable multi-aspect work where the steps are known in advance. Nothing prevents a fixed pipeline from repeating a tool call, so that is not the distinction.",D1 Agentic Architecture & Orchestration
An investigation session is resumed after several files it analyzed were modified. The agent continues confidently from its earlier conclusions. What does the architect require?,multiple-choice,That file modification times are included in every tool result the agent subsequently receives.,,"That the session is always started fresh, since any resumption after edits is unreliable.",,"That the resumed session is told which files changed, so it re-analyzes those specifically.",,That the agent re-reads every file it previously examined before continuing the investigation.,,,,,,3,"When resuming after code changes, the agent has to be informed about them, because its prior tool results are now stale and it has no way to detect that. Naming the changed files enables targeted re-analysis at a fraction of the cost of full re-exploration. Always starting fresh discards valid context, and re-reading everything is the expensive extreme.",D1 Agentic Architecture & Orchestration
A team wants to compare two refactoring strategies that share the same expensive codebase analysis. What mechanism fits?,multiple-choice,Running one session that evaluates both strategies in sequence within the same context.,,"Resuming the session twice by name, so each strategy continues the same conversation.",,"Running two entirely independent sessions, each performing its own analysis before diverging.",,"Forking the session, so both branches start from the shared analysis without repeating it.",,,,,,4,"Forking creates independent branches from a shared baseline, which is exactly the shape of exploring divergent approaches after a common analysis. Resuming the same named session twice puts both explorations in one history where they contaminate each other, and independent sessions pay for the analysis twice.",D1 Agentic Architecture & Orchestration
"Two tools named analyze_content and analyze_document carry near-identical one-line descriptions, and the agent routes work to the wrong one about a third of the time. What is the most effective first step?",multiple-choice,Add a set of few-shot examples to the system prompt showing the correct routing for each ambiguous case.,,Consolidate them into one tool that inspects its input and dispatches to the right handler internally.,,"Rename them to reflect their distinct purposes and describe the inputs, boundaries and when to use each.",,Add a routing layer that inspects the request and pre-selects the tool before the model is invoked.,,,,,,3,"Descriptions are the primary mechanism the model uses to select a tool, so near-identical descriptions leave it nothing to discriminate on. Differentiating the names and describing purpose, inputs, boundaries and when to use each addresses the root cause directly. Examples add token overhead without fixing the ambiguity, consolidation is a larger change, and a routing layer bypasses the model's own understanding.",D2 Tool Design & MCP Integration
"A generic analyze_document tool is used for extraction, summarization and claim verification, and its output shape varies by call. What does an architect recommend?",multiple-choice,Return a union type covering all three shapes and let the consumer branch on what it receives.,,"Split it into purpose-specific tools, each with a defined input and output contract of its own.",,Add an operation parameter to the existing tool so that the caller states which behaviour it wants.,,Document all three shapes in the description so that consumers know which one to expect when.,,,,,,2,"Splitting a generic tool into purpose-specific tools with defined contracts gives both the model a clear selection signal and the consumer a stable shape. An operation parameter keeps one tool doing three jobs with one description, which is the selection problem restated. A union type moves the ambiguity downstream rather than removing it.",D2 Tool Design & MCP Integration
Every failure from a set of backend tools returns the same message: 'Operation failed'. The agent retries all of them identically. What should the error contract carry?,multiple-choice,"A category, a retryable flag and a human-readable description, so recovery can be chosen sensibly.",,"The underlying stack trace, so the agent can determine from it what actually went wrong.",,A numeric code that the agent maps to one of the recovery strategies defined in the system prompt.,,"A suggested wait time, so the agent knows how long to pause before it tries the call again.",,,,,,1,"Uniform error responses prevent the agent from making appropriate recovery decisions, because a timeout and a policy violation demand opposite responses. Structured metadata naming the category, whether the call is retryable, and what happened lets the agent retry, explain or escalate as appropriate. A stack trace leaks internals without answering the retry question.",D2 Tool Design & MCP Integration
"A refund is refused because the order falls outside the returns window. The tool reports this as a generic failure, and the agent retries it four times before giving up. What should the tool return?",multiple-choice,"A permission error, so the agent escalates the case to a human reviewer straight away.",,"A business error marked not retryable, with an explanation the agent can relay to the customer.",,"A transient error, so the agent's existing backoff logic handles the retries more gracefully.",,"An empty successful result, so the agent moves on without presenting a failure to the customer.",,,,,,2,"A policy violation is a business error: the request was understood, evaluated and declined, and retrying cannot change the outcome. Marking it non-retryable stops the wasted attempts, and a customer-friendly explanation lets the agent communicate rather than simply fail. Reporting it as transient invites the retries, and returning empty success hides a refusal the customer needs to hear.",D2 Tool Design & MCP Integration
A search subagent's query returns no matching records. The agent treats this identically to a search timeout and reports the topic as unavailable. What distinction is missing?,multiple-choice,Between a permanent absence of records and a temporary absence caused by an indexing delay.,,Between an access failure needing a retry decision and a valid empty result that answered the query.,,Between a query that was malformed and one that was well-formed but simply matched no stored records at all.,,"Between a subagent timeout and a coordinator timeout, which require different recovery paths.",,,,,,2,"A successful query returning no matches is information; a failed query is the absence of information. Collapsing the two makes 'nothing found' indistinguishable from 'could not look', which prevents the coordinator from deciding whether to retry, try another source, or accept the finding. Distinguishing them is a specific contract obligation.",D2 Tool Design & MCP Integration
"A synthesis agent has been given all eighteen tools available in the system, and has begun attempting web searches itself rather than routing them. What does an architect prescribe?",multiple-choice,Instruct it in the system prompt to route any search requests back through the coordinator instead.,,Move it to a more capable tier that selects correctly among a large set of available tools.,,Reorder the tool list so the synthesis tools appear ahead of the search tools in every request.,,"Restrict it to the tools its role requires, adding narrow cross-role tools only for frequent needs.",,,,,,4,"Selection reliability degrades as the tool count grows, and agents holding tools outside their specialization tend to misuse them. Scoped access addresses both, with a narrow cross-role tool where a high-frequency need genuinely justifies one. A prompt instruction competes with an available capability, and tier changes treat a design problem as a capability problem.",D2 Tool Design & MCP Integration
An extraction step must always run before any enrichment tool is called. Which configuration guarantees it?,multiple-choice,Describe the ordering requirement in the tool descriptions of the enrichment tools.,,"Present only the extraction tool initially, then supply the full tool set on later turns.",,"Force that specific tool by name on the first request, then continue in follow-up turns.",,"Require at least one tool call on every request, so the extraction cannot be skipped.",,,,,,3,"Forced selection of a named tool guarantees that specific call happens first, and the subsequent steps are processed in follow-up turns. Requiring some tool call does not determine which one. Descriptions convey guidance rather than a guarantee, and varying the tool set between turns invalidates the cached prefix, since tools render first.",D2 Tool Design & MCP Integration
A team shares an MCP server across the whole engineering group and needs its token supplied without committing a secret. What is the correct configuration?,multiple-choice,Project-scoped configuration with the credential requested from each engineer at first connection.,,Project-scoped configuration with the credential supplied through environment variable expansion.,,"User-scoped configuration on each machine, with every engineer pasting the token in locally.",,Project-scoped configuration with the credential committed but encrypted at rest in the repository.,,,,,,2,"Shared team tooling belongs in project-scoped configuration so everyone gets it from version control, and environment variable expansion supplies the credential at run time without the secret ever entering the repository. User-scoped configuration is the right home for personal and experimental servers, but using it here means the shared server is not actually shared.",D2 Tool Design & MCP Integration
An agent consistently prefers the built-in text search over a more capable MCP tool that would answer the same questions better. What is the most direct fix?,multiple-choice,Remove the built-in search tool entirely so the agent has no alternative but to use the MCP one.,,Move the MCP server from user scope to project scope so it loads earlier in the request.,,Expand the MCP tool's description to explain its capabilities and outputs in specific detail.,,Force the MCP tool by name whenever the request mentions searching for anything at all.,,,,,,3,"Selection follows the description, and a thin MCP description loses to a well-understood built-in. Explaining what the tool does and what it returns is the targeted fix. Removing a useful built-in damages the agent to correct a sentence, forcing the tool fires on requests it does not suit, and scope governs who gets the server rather than how it is chosen.",D2 Tool Design & MCP Integration
An architect must expose a catalogue of several thousand issue summaries so agents can see what exists without probing. Which MCP construct fits?,multiple-choice,A prompt template that lists the catalogue and is injected at the start of each session.,,"A resource, which exposes a content catalogue and removes the need for exploratory tool calls.",,One search tool with a large description enumerating the categories that are available.,,"A separate tool for each issue category, so the agent can query any category on demand as needed.",,,,,,2,"Resources exist to expose content catalogues such as issue summaries, documentation hierarchies and database schemas, giving agents visibility into available data without exploratory calls. A tool per category multiplies the surface, an enumeration inside a description bloats every request, and injecting the whole catalogue spends context on data that is mostly irrelevant to any given turn.",D2 Tool Design & MCP Integration
A targeted edit fails because the anchor text it matches appears in three places in the file. What is the correct fallback?,multiple-choice,"Read the full file and write it back with the change applied, since the anchor is not unique.",,"Search the file for the pattern first, then edit using the line number that search returned.",,"Retry the edit with a shorter anchor, which is more likely to match somewhere in the file.",,"Apply the edit three times in sequence, then revert the two occurrences that were not intended.",,,,,,1,"Targeted edits rely on unique text matching, and the documented fallback when no unique anchor exists is to read the file and write it back with the modification applied. A shorter anchor is less unique rather than more, applying and reverting risks leaving the file in a broken intermediate state, and line numbers shift as soon as the file changes.",D2 Tool Design & MCP Integration
"A newly onboarded engineer does not receive the team's coding conventions, while everyone who has been on the project longer does. What is the most likely cause?",multiple-choice,The conventions live in a subdirectory configuration file that the new engineer has not yet opened.,,The conventions exceed the size at which project configuration is loaded into a session automatically.,,"The conventions live in user-level configuration, which is per-machine and not shared through the repository.",,"The conventions were added shortly after the new engineer cloned, so their local copy still predates the change.",,,,,,3,"User-level configuration applies only to the individual and is not distributed to teammates through version control, which produces exactly this pattern: colleagues who set it up themselves have it and a newcomer does not. Diagnosing which layer a rule lives in is the standard first move. A stale clone would be resolved by pulling, which is easy to rule out.",D3 Claude Code Configuration & Workflows
"A monolithic project configuration file has grown to cover testing, API conventions and deployment, and edits to one section routinely conflict. What organization does an architect recommend?",multiple-choice,Keep one file but add a table of contents so contributors can find the relevant section quickly.,,Split it across subdirectory configuration files placed near the code each section describes.,,Keep one file but move the less-used sections into comments so they no longer load into context.,,"Split it into topic-specific rule files, so each concern is separately reviewable and editable.",,,,,,4,"Topic-specific rule files are the documented alternative to a monolithic configuration, giving each concern its own reviewable unit. Subdirectory files are directory-bound, which fits conventions that follow a location but not concerns like deployment that span the repository. A table of contents helps humans navigate without changing the conflict surface.",D3 Claude Code Configuration & Workflows
A package maintainer wants each package's configuration to pull in only the standards documents relevant to that package. Which mechanism fits?,multiple-choice,A skill per package that loads the relevant standards when work in that package begins.,,Import syntax referencing the specific standards files that package actually needs.,,A separate copy of each relevant standards file placed inside every package directory.,,"A single configuration listing all standards, with headings indicating which package each serves.",,,,,,2,"Import syntax keeps configuration modular by referencing external files, which lets each package include exactly the standards its maintainer judges relevant without duplicating them. Copies drift the moment one is edited, and a combined file with headings relies on inference about which section applies rather than on explicit inclusion.",D3 Claude Code Configuration & Workflows
Behaviour differs between two sessions on the same repository and nobody can account for it. What is the diagnostic step?,multiple-choice,"Clear both sessions and start again, since inconsistency indicates corrupted local state.",,"Compare the model tier each session is using, since configuration is applied per tier.",,"Compare the working directories, since only the immediate directory's file is ever loaded.",,Check which memory files are actually loaded in each session and compare them.,,,,,,4,"There is a command specifically for verifying which memory files are loaded, and inconsistent behaviour across sessions is what it exists to diagnose. Configuration is layered across user, project and directory levels, so the useful question is which layers are actually in effect. Restarting discards the evidence rather than examining it.",D3 Claude Code Configuration & Workflows
A skill performs a broad codebase survey and returns a summary. Its intermediate output floods the main conversation. Which frontmatter option addresses this?,multiple-choice,"Declaring the skill as user-scoped, so its output is confined to the invoking engineer's own session.",,"Restricting the skill's allowed tools, so it produces less output while it is running.",,"Supplying an argument hint, so that the skill is invoked with a narrower scope each time.",,"Running the skill in a forked context, so its intermediate output stays out of the main session.",,,,,,4,"The fork option runs a skill in an isolated sub-agent context specifically so verbose or exploratory output does not pollute the main conversation, while the result still returns. Tool restrictions govern capability rather than verbosity, an argument hint prompts for parameters, and scope determines who has the skill rather than where its output lands.",D3 Claude Code Configuration & Workflows
"A skill that writes generated files must not be able to run shell commands, even accidentally. Which frontmatter option enforces that?",multiple-choice,"Declaring the allowed tools for that skill, restricting it to the file operations it needs.",,"Declaring the skill as forked, so its actions are contained within an isolated context.",,Declaring an argument hint which omits any parameter at all that is capable of carrying a command.,,"Declaring the restriction in the skill's instructions, which the harness applies on load.",,,,,,1,"Allowed-tools frontmatter restricts tool access during a skill's execution, which is how you prevent a destructive capability from being reachable at all. Forking isolates context rather than capability, an argument hint prompts for parameters, and instructions inside the skill body are text the model weighs rather than a restriction the harness applies.",D3 Claude Code Configuration & Workflows
"Test files sit beside the code they test throughout the repository, and all of them must follow one set of conventions regardless of location. Which mechanism fits best?",multiple-choice,"A single project configuration section on testing, which the model applies where it recognises tests.",,"A configuration file in each directory that contains tests, describing the shared conventions.",,"A rule file with a glob path pattern, so the conventions load whenever a matching file is edited.",,"A skill holding the test conventions, invoked by the engineer whenever they write a test.",,,,,,3,"Glob-pattern rules apply conventions by file type regardless of directory, which is precisely the case for files spread throughout a codebase, and they load only when a matching file is edited so unrelated sessions pay nothing. Per-directory files are location-bound and multiply, recognition-based application is inference rather than matching, and a skill needs deliberate invocation.",D3 Claude Code Configuration & Workflows
"An engineer must choose between plan mode and direct execution for a single-file bug fix with a clear stack trace. What is the appropriate choice, and why?",multiple-choice,"Plan mode, because any change to production code warrants review of the approach first.",,"Plan mode, because a stack trace indicates an underlying design problem worth exploring.",,"Direct execution, because the change is well scoped and the cause is already identified.",,"Direct execution, but only after plan mode has confirmed no other files are affected.",,,,,,3,"Plan mode is for large-scale change, multiple valid approaches, architectural decisions and multi-file work. A single-file fix with a clear stack trace has none of those properties, and routing it through planning adds a step without adding information. Reserving planning for tasks whose complexity is already evident is the judgment being tested.",D3 Claude Code Configuration & Workflows
A multi-phase task begins with an extensive discovery phase whose output would consume most of the context before implementation starts. What does an architect use?,multiple-choice,"Compaction after discovery, which condenses the exploration before implementation begins.",,"An exploration subagent, which isolates the verbose discovery and returns a summary.",,"A larger tier for the whole task, so the discovery output fits alongside the implementation.",,"Plan mode for the discovery, since planning output is not retained in the main context.",,,,,,2,"Delegating verbose discovery to a subagent keeps that output in a separate context and returns only what the main conversation needs, which prevents exhaustion during the phases that follow. Plan mode structures an approach but its exploration still occupies the session, a larger window postpones the problem, and compaction recovers after the context has already been spent.",D3 Claude Code Configuration & Workflows
Prose descriptions of a required transformation keep producing inconsistent output across runs. What is the most effective correction?,multiple-choice,"Supply a schema constraining the output, so the transformation cannot vary in its shape.",,"Supply a lower sampling temperature, so repeated runs converge on one interpretation.",,Supply a longer and considerably more precise prose description covering the cases seen to vary.,,Supply two or three concrete input and output pairs demonstrating the transformation exactly.,,,,,,4,"Concrete input and output examples are the most effective way to communicate an expected transformation when prose is interpreted inconsistently, because they demonstrate the mapping rather than describing it. More prose is more of what already failed. A schema constrains shape without determining the transformation, which is what varies here.",D3 Claude Code Configuration & Workflows
"A CI job invoking Claude Code hangs indefinitely, with logs showing it waiting on input. Alongside the fix for the hang, the team needs findings posted as inline review comments. What do they need?",multiple-choice,"Non-interactive mode, plus a longer job timeout so the run completes before the runner gives up.",,"Non-interactive mode, plus JSON output against a schema so findings can be parsed and posted.",,"Non-interactive mode, plus a wrapper that parses the findings out of the printed prose output.",,"Non-interactive mode alone, since its output is already structured for programmatic consumption.",,,,,,2,"The print flag resolves the hang by processing the prompt and exiting without waiting for input. Producing machine-parseable findings for automated posting additionally needs structured output enforced by a schema. Parsing prose is exactly what schema-enforced output exists to replace, and a longer timeout does not address a process waiting on input that never arrives.",D3 Claude Code Configuration & Workflows
"A review runs again after new commits and posts the same findings a second time, annoying the developers. What should the architect change?",multiple-choice,Include the prior findings in context and instruct the review to report only new or unaddressed ones.,,"Post findings only on the final commit, so that intermediate reviews never reach the developers at all.",,"Review only the newly changed lines, so previously reported findings cannot be raised again.",,Deduplicate the posted comments afterwards by comparing their text against the earlier batch.,,,,,,1,Supplying the earlier findings as context and asking for only new or still-unaddressed issues gives the review the information it needs to make the distinction itself. Text deduplication misses the same issue reported in different words. Restricting the diff hides genuine regressions that new commits introduce into previously reviewed code.,D3 Claude Code Configuration & Workflows
"A criterion currently reads 'check that comments are accurate', and the reviewer flags every comment whose wording differs from the code beneath it. Which restatement reduces the noise without losing real defects?",multiple-choice,Flag a comment only where it has not been updated since the code beneath it last changed.,,Flag a comment only where the behaviour it claims contradicts what the code actually does.,,Flag a comment only where the reviewer is highly confident that the discrepancy is a real one.,,Flag a comment only where the file it appears in carries an above-average defect history.,,,,,,2,"The gain comes from specifying the condition precisely: a contradiction between claimed and actual behaviour is checkable, whereas accuracy is a judgment that admits stylistic mismatches. Confidence filtering restates the vagueness as a threshold. Modification dates and file history are proxies that flag stale-looking comments that may be perfectly correct.",D4 Prompt Engineering & Structured Output
One review category produces so many false positives that developers have begun ignoring findings from accurate categories as well. What does an architect do first?,multiple-choice,Disable every category and re-enable them one at a time as each is individually validated.,,Keep the category enabled and add a warning that its findings are less reliable than others.,,Keep the category enabled and lower its severity so its findings appear below the others.,,Disable that category temporarily to restore trust while its criteria are being improved.,,,,,,4,"High false-positive categories undermine confidence in the accurate ones, so the damage is not contained to the offending category. Temporarily disabling it restores trust in what remains while the criteria are rewritten. Labelling or reordering leaves the noise in front of developers, and disabling everything discards working categories to fix one.",D4 Prompt Engineering & Structured Output
Severity classification varies between runs for structurally similar issues. What produces consistent classification?,multiple-choice,Explicit severity criteria with a concrete code example illustrating each level.,,An instruction to classify conservatively and to prefer the lower level when uncertain.,,"A numeric rubric the model applies, scoring each issue and mapping the total to a level.",,"A single worked example of the most severe level, with the others defined by contrast.",,,,,,1,"Defining explicit criteria and pairing each severity level with a concrete code example gives the model a comparable anchor rather than an abstraction to interpret. One example plus contrast leaves the intermediate levels undefined, a self-applied numeric rubric reintroduces judgment at every sub-score, and a tie-breaking instruction biases output without making the levels distinguishable.",D4 Prompt Engineering & Structured Output
An extraction task must handle documents whose citations sometimes appear inline and sometimes in a bibliography. Instructions describing both have not produced reliable handling. What is the fix?,multiple-choice,A pre-processing step that normalizes all documents to one citation style before extraction.,,Few-shot examples demonstrating correct extraction from each of the document structures.,,"A schema with separate fields for each structure, so the model records which one it found.",,"A classification call that identifies the structure, then a specialized prompt for each type.",,,,,,2,"Few-shot examples are the documented technique for demonstrating handling of varied document structures, and they let the model generalize to layouts the author did not enumerate. Separate schema fields describe the output without teaching the reading. Normalizing beforehand requires the parsing capability the task is trying to obtain, and per-type routing multiplies prompts to maintain.",D4 Prompt Engineering & Structured Output
Few-shot examples for a review task currently show only the finding and its category. Reviewers report the model still misjudges borderline cases. What should the examples add?,multiple-choice,The reasoning for why that action was chosen over the plausible alternatives.,,The confidence the model should express when it encounters a case of that kind.,,"Additional examples of the same clear-cut cases, to reinforce the established pattern.",,"A counter-example for every case, showing what an incorrect classification looks like.",,,,,,1,"Targeted examples for ambiguous scenarios work when they show the reasoning that selected one action over plausible alternatives, because that is what transfers to a novel borderline case. More clear-cut examples reinforce cases that were never in doubt. Confidence expression is not a judgment rule, and counter-examples alone show what to avoid without showing how to decide.",D4 Prompt Engineering & Structured Output
A downstream service breaks whenever the extraction output contains a stray code fence or preamble. What guarantees schema-conformant output?,multiple-choice,"Tool use with a JSON schema, which eliminates syntax errors in what the model returns.",,A post-processing step that strips fences and preambles before the JSON is parsed.,,"A prefill of the opening brace, so generation continues directly into the object body.",,"A prompt instruction to return only JSON, reinforced with an example of the exact format.",,,,,,1,"Tool use with a JSON schema is the reliable mechanism for guaranteed schema-compliant structured output and eliminates the parse failures entirely. Prompt instructions and prefills raise the odds without providing a guarantee, and stripping artifacts afterwards institutionalizes the problem while remaining vulnerable to any variant the stripper does not anticipate.",D4 Prompt Engineering & Structured Output
